"Time","sensor-readings.reading"
1653348663000,66.2
1653350163000,68.2
1653351663000,70.2
1653353373000,72.2
1653355473000,74.2
1653357887000,76.2
1653360348000,78.2
1653363377000,80.2
1653366918000,82.2
1653372917000,82.2
1653377823000,80.2
1653379128000,78.2
1653380553000,76.2
1653382037000,74.2
1653383462000,72.2
1653385503000,70.2
1653386493000,70.2
1653387573000,68.2
1653389793000,66.2
1653391353000,64.2
1653395628000,60.2
1653401883000,58.2
1653409908000,56.2
1653421263000,58.2
1653423708000,60.2
1653426708000,62.2
1653433263000,66.2
1653436023000,68.2
1653438857000,70.2
1653441977000,72.2
1653446507000,74.2
1653449793000,76.2
1653452807000,78.2
1653455242000,78.2
1653456843000,80.2
1653467373000,78.2
1653469293000,76.2
1653470174000,76.2
1653472442000,74.2
1653474827000,72.2
1653476972000,70.2
1653479342000,68.2
1653481352000,66.2
1653487112000,68.2
1653488642000,70.2
1653490397000,72.2
1653491807000,74.2
1653493562000,76.2
1653496712000,78.2
1653501752000,80.2
1653507392000,82.2
1653512432000,84.2
1653553878000,82.2
1653556188000,80.2
1653557823000,78.2
1653559368000,76.2
1653561888000,74.2
1653564618000,72.2
1653567888000,70.2
1653569838000,68.2
1653571758000,66.2
1653573227000,64.2
1653576812000,60.2
1653578852000,58.2
1653582738000,56.2
1653586833000,54.2
1653595172000,56.2
1653597137000,58.2
1653599042000,60.2
1653600947000,62.2
1653604877000,66.2
1653607127000,68.2
1653609512000,70.2
1653611942000,72.2
1653614597000,74.2
1653617897000,76.2
1653621632000,78.2
1653625607000,80.2
1653633407000,78.2
1653634548000,76.2
1653635748000,74.2
1653636962000,72.2
1653638252000,70.2
1653640082000,68.2
1653641897000,66.2
1653643937000,64.2
1653647688000,60.2
1653649863000,58.2
1653652112000,56.2
1653654603000,54.2
1653657903000,52.2
1653661818000,50.2
1653668328000,48.2
1653677253000,50.2
1653679608000,52.2
1653681273000,54.2
1653684138000,56.2
1653686298000,58.2
1653688233000,60.2
1653690153000,62.2
1653694713000,66.2
1653697263000,68.2
1653700292000,70.2
1653704117000,72.2
1653708003000,74.2
1653713267000,76.2
1653717437000,78.2
1653727472000,80.2
1653734207000,82.2
1653753048000,80.2
1653763458000,78.2
1653773103000,80.2
1653785942000,82.2
1653806627000,80.2
1653811532000,78.2
1653815387000,76.2
1653819152000,74.2
1653833928000,76.2
1653843798000,78.2
1653852588000,80.2
1653858993000,82.2
1653868113000,84.2
1653882528000,86.2
1653896327000,84.2
1653898608000,82.2
1653901443000,80.2
1653903767000,78.2
1653905912000,76.2
1653907787000,74.2
1653909873000,72.2
1653911492000,70.2
1653913458000,68.2
1653914957000,66.2
1653916892000,64.2
1653920522000,60.2
1653922787000,58.2
1653926207000,56.2
1653940967000,58.2
1653944102000,60.2
1653947057000,62.2
1653953447000,66.2
1653958007000,68.2
1653961832000,70.2
1653965627000,72.2
1653968942000,74.2
1653970712000,76.2
1653980357000,74.2
1653982082000,72.2
1653983507000,70.2
1653985097000,68.2
1653986522000,66.2
1653988517000,64.2
1653992117000,60.2
1653994232000,58.2
1653997112000,56.2
1654001597000,54.2
1654006862000,52.2
1654022252000,54.2
1654024683000,56.2
1654026782000,58.2
1654028853000,60.2
1654030863000,62.2
1654034657000,66.2
1654036533000,68.2
1654038513000,70.2
1654040628000,72.2
1654042638000,74.2
1654045158000,76.2
1654066233000,74.2
1654068183000,72.2
1654069983000,70.2
1654071618000,68.2
1654073283000,66.2
1654074993000,64.2
1654078143000,60.2
1654079898000,58.2
1654081443000,56.2
1654083183000,54.2
1654085808000,52.2
1654088703000,50.2
1654091972000,48.2
1654112417000,50.2
1654115342000,52.2
1654119047000,54.2
1654120562000,56.2
1654121912000,58.2
1654123127000,60.2
1654124342000,62.2
1654126937000,66.2
1654128422000,68.2
1654130252000,70.2
1654132562000,72.2
1654136252000,74.2
1654139252000,76.2
1654141952000,78.2
1654145162000,80.2
1654153622000,78.2
1654155497000,76.2
1654156982000,74.2
1654157996000,74.2
1654158512000,72.2
1654159982000,70.2
1654161407000,68.2
1654162982000,66.2
1654164422000,64.2
1654167647000,60.2
1654169447000,58.2
1654171382000,56.2
1654173092000,54.2
1654175687000,52.2
1654186547000,54.2
1654188857000,56.2
1654190672000,58.2
1654192397000,60.2
1654193987000,62.2
1654196987000,66.2
1654198652000,68.2
1654200347000,70.2
1654202043000,72.2
