"Time","sensor-readings.reading"
1652452328000,1
1652452382000,0
1652452412000,1
1652452923000,0
1652452932000,1
1652453660000,0
1652453725000,1
1652453732000,0
1652453747000,1
1652453759000,0
1652453810000,1
1652453854000,0
1652500333000,1
1652522763000,0
1652522786000,1
1652522913000,0
1652522927000,1
1652523110000,0
1652523112000,1
1652523137000,0
1652523160000,1
1652523178000,0
1652525504000,1
1652525583000,0
1652525630000,1
1652525654000,0
1652525668000,1
1652525745000,0
1652525751000,1
1652525757000,0
1652525800000,1
1652545430000,0
1652586508000,1
1652609338000,0
1652609554000,1
1652610890000,0
1652610907000,1
1652612109000,0
1652612348000,1
1652613740000,0
1652613905000,1
1652613955000,0
1652613970000,1
1652616187000,0
1652616202000,1
1652616206000,0
1652616554000,1
1652617957000,0
1652617962000,1
1652617968000,0
1652617981000,1
1652618199000,0
1652618258000,1
1652618273000,0
1652618287000,1
1652618292000,0
1652618342000,1
1652619750000,0
1652619794000,1
1652619799000,0
1652619804000,1
1652619837000,0
1652619868000,1
1652619874000,0
1652619893000,1
1652619911000,0
1652620027000,1
1652620076000,0
1652620117000,1
1652620615000,0
1652620656000,1
1652620670000,0
1652620676000,1
1652620726000,0
1652621444000,1
1652621447000,0
1652621452000,1
1652626095000,0
1652626112000,1
1652626119000,0
1652626178000,1
1652627045000,0
1652627148000,1
1652627186000,0
1652627788000,1
1652627980000,0
1652628029000,1
1652628276000,0
1652628363000,1
1652628445000,0
1652628450000,1
1652628634000,0
1652628681000,1
1652628711000,0
1652628729000,1
1652628875000,0
1652629297000,1
1652629316000,0
1652629924000,1
1652629978000,0
1652630082000,1
1652630114000,0
1652630314000,1
1652631819000,0
1652672963000,1
1652673100000,0
1652673440000,1
1652674105000,0
1652674462000,1
1652674687000,0
1652674739000,1
1652675242000,0
1652675422000,1
1652675588000,0
1652675718000,1
1652675728000,0
1652675735000,1
1652675836000,0
1652675925000,1
1652675983000,0
1652676031000,1
1652676181000,0
1652676299000,1
1652676369000,0
1652676513000,1
1652676582000,0
1652676594000,1
1652689940000,1
1652700164000,0
1652700180000,1
1652700182000,0
1652700187000,1
1652700201000,0
1652700205000,1
1652700286000,0
1652700383000,1
1652700390000,0
1652700417000,1
1652700434000,0
1652700439000,1
1652700446000,0
1652700486000,1
1652700552000,0
1652700601000,1
1652700611000,0
1652700630000,1
1652700653000,0
1652700791000,1
1652700800000,0
1652701109000,1
1652701156000,0
1652701476000,1
1652701490000,0
1652701543000,1
1652701550000,0
1652701554000,1
1652701629000,0
1652701633000,1
1652701934000,0
1652702010000,1
1652702136000,0
1652702156000,1
1652702182000,0
1652702198000,1
1652702204000,0
1652702227000,1
1652702472000,0
1652702488000,1
1652702986000,0
1652710032000,1
1652710445000,0
1652711547000,1
1652711733000,0
1652765853000,0
1652769340000,1
1652769432000,0
1652769692000,1
1652769723000,0
1652770554000,1
1652770826000,0
1652773360000,1
1652773366000,0
1652774390000,1
1652774413000,0
1652774442000,1
1652774470000,0
1652774597000,1
1652774634000,0
1652774656000,1
1652775248000,0
1652775296000,1
1652775855000,0
1652776704000,1
1652777979000,0
1652778007000,1
1652778330000,0
1652778336000,1
1652778343000,0
1652778359000,1
1652778367000,0
1652778377000,1
1652778382000,0
1652778384000,1
1652778878000,0
1652778879000,1
1652778883000,0
1652778885000,1
1652779330000,0
1652779334000,1
1652779343000,0
1652779390000,1
1652779395000,0
1652779402000,1
1652779418000,0
1652779593000,1
1652779610000,0
1652779613000,1
1652779617000,0
1652779756000,1
1652779763000,0
1652779773000,1
1652779789000,0
1652780091000,1
1652780104000,0
1652780136000,1
1652780156000,0
1652780204000,1
1652780316000,0
1652780360000,1
1652780368000,0
1652780374000,1
1652780510000,0
1652780523000,1
1652780571000,0
1652780573000,1
1652780577000,0
1652780677000,1
1652780702000,0
1652781823000,1
1652781832000,0
1652781841000,1
1652781878000,0
1652782838000,1
1652782855000,0
1652782892000,1
1652782902000,0
1652783205000,1
1652783223000,0
1652783236000,1
1652783242000,0
1652783248000,1
1652783267000,0
1652783270000,1
1652783285000,0
1652785169000,1
1652785186000,0
1652785189000,1
1652785204000,0
1652786393000,1
1652786404000,0
1652786405000,1
1652786410000,0
1652786456000,1
1652786461000,0
1652786468000,1
1652786520000,0
1652786529000,1
1652786997000,0
1652787652000,1
1652787689000,0
1652787693000,1
1652787698000,0
1652787798000,1
1652787896000,0
1652787909000,1
1652787937000,0
